-3 6.96265e-05
-2.99805 7.0447e-05
-2.99609 7.12766e-05
-2.99414 7.21154e-05
-2.99219 7.29635e-05
-2.99023 7.38211e-05
-2.98828 7.46881e-05
-2.98633 7.55648e-05
-2.98438 7.64511e-05
-2.98242 7.73473e-05
-2.98047 7.82534e-05
-2.97852 7.91694e-05
-2.97656 8.00956e-05
-2.97461 8.1032e-05
-2.97266 8.19788e-05
-2.9707 8.29359e-05
-2.96875 8.39036e-05
-2.9668 8.4882e-05
-2.96484 8.58711e-05
-2.96289 8.6871e-05
-2.96094 8.7882e-05
-2.95898 8.8904e-05
-2.95703 8.99372e-05
-2.95508 9.09817e-05
-2.95312 9.20377e-05
-2.95117 9.31052e-05
-2.94922 9.41844e-05
-2.94727 9.52753e-05
-2.94531 9.63782e-05
-2.94336 9.74931e-05
-2.94141 9.86201e-05
-2.93945 9.97594e-05
-2.9375 0.000100911
-2.93555 0.000102075
-2.93359 0.000103252
-2.93164 0.000104442
-2.92969 0.000105644
-2.92773 0.00010686
-2.92578 0.000108088
-2.92383 0.00010933
-2.92188 0.000110586
-2.91992 0.000111855
-2.91797 0.000113138
-2.91602 0.000114434
-2.91406 0.000115745
-2.91211 0.000117069
-2.91016 0.000118408
-2.9082 0.000119761
-2.90625 0.000121129
-2.9043 0.000122512
-2.90234 0.000123909
-2.90039 0.000125321
-2.89844 0.000126749
-2.89648 0.000128191
-2.89453 0.000129649
-2.89258 0.000131123
-2.89062 0.000132613
-2.88867 0.000134118
-2.88672 0.000135639
-2.88477 0.000137177
-2.88281 0.000138731
-2.88086 0.000140302
-2.87891 0.000141889
-2.87695 0.000143493
-2.875 0.000145114
-2.87305 0.000146752
-2.87109 0.000148408
-2.86914 0.000150081
-2.86719 0.000151772
-2.86523 0.000153481
-2.86328 0.000155208
-2.86133 0.000156953
-2.85938 0.000158717
-2.85742 0.000160499
-2.85547 0.0001623
-2.85352 0.000164119
-2.85156 0.000165958
-2.84961 0.000167817
-2.84766 0.000169694
-2.8457 0.000171592
-2.84375 0.000173509
-2.8418 0.000175447
-2.83984 0.000177405
-2.83789 0.000179383
-2.83594 0.000181382
-2.83398 0.000183402
-2.83203 0.000185442
-2.83008 0.000187505
-2.82812 0.000189588
-2.82617 0.000191694
-2.82422 0.000193821
-2.82227 0.00019597
-2.82031 0.000198142
-2.81836 0.000200336
-2.81641 0.000202553
-2.81445 0.000204793
-2.8125 0.000207056
-2.81055 0.000209343
-2.80859 0.000211653
-2.80664 0.000213987
-2.80469 0.000216345
-2.80273 0.000218727
-2.80078 0.000221134
-2.79883 0.000223566
-2.79688 0.000226023
-2.79492 0.000228505
-2.79297 0.000231012
-2.79102 0.000233546
-2.78906 0.000236105
-2.78711 0.00023869
-2.78516 0.000241302
-2.7832 0.000243941
-2.78125 0.000246607
-2.7793 0.000249299
-2.77734 0.00025202
-2.77539 0.000254768
-2.77344 0.000257544
-2.77148 0.000260348
-2.76953 0.000263181
-2.76758 0.000266043
-2.76562 0.000268933
-2.76367 0.000271854
-2.76172 0.000274803
-2.75977 0.000277783
-2.75781 0.000280792
-2.75586 0.000283833
-2.75391 0.000286904
-2.75195 0.000290005
-2.75 0.000293139
-2.74805 0.000296303
-2.74609 0.0002995
-2.74414 0.000302729
-2.74219 0.00030599
-2.74023 0.000309284
-2.73828 0.000312612
-2.73633 0.000315972
-2.73438 0.000319366
-2.73242 0.000322795
-2.73047 0.000326257
-2.72852 0.000329754
-2.72656 0.000333287
-2.72461 0.000336854
-2.72266 0.000340457
-2.7207 0.000344096
-2.71875 0.000347771
-2.7168 0.000351483
-2.71484 0.000355231
-2.71289 0.000359017
-2.71094 0.000362841
-2.70898 0.000366702
-2.70703 0.000370602
-2.70508 0.00037454
-2.70312 0.000378517
-2.70117 0.000382533
-2.69922 0.00038659
-2.69727 0.000390686
-2.69531 0.000394822
-2.69336 0.000399
-2.69141 0.000403218
-2.68945 0.000407478
-2.6875 0.00041178
-2.68555 0.000416124
-2.68359 0.000420511
-2.68164 0.000424941
-2.67969 0.000429414
-2.67773 0.00043393
-2.67578 0.000438491
-2.67383 0.000443097
-2.67188 0.000447748
-2.66992 0.000452443
-2.66797 0.000457185
-2.66602 0.000461973
-2.66406 0.000466807
-2.66211 0.000471689
-2.66016 0.000476618
-2.6582 0.000481594
-2.65625 0.000486619
-2.6543 0.000491693
-2.65234 0.000496815
-2.65039 0.000501987
-2.64844 0.00050721
-2.64648 0.000512482
-2.64453 0.000517806
-2.64258 0.00052318
-2.64062 0.000528607
-2.63867 0.000534086
-2.63672 0.000539617
-2.63477 0.000545202
-2.63281 0.00055084
-2.63086 0.000556532
-2.62891 0.000562279
-2.62695 0.00056808
-2.625 0.000573938
-2.62305 0.000579851
-2.62109 0.00058582
-2.61914 0.000591847
-2.61719 0.000597931
-2.61523 0.000604073
-2.61328 0.000610273
-2.61133 0.000616533
-2.60938 0.000622851
-2.60742 0.00062923
-2.60547 0.000635669
-2.60352 0.000642169
-2.60156 0.000648731
-2.59961 0.000655355
-2.59766 0.000662041
-2.5957 0.000668791
-2.59375 0.000675604
-2.5918 0.000682481
-2.58984 0.000689423
-2.58789 0.00069643
-2.58594 0.000703504
-2.58398 0.000710643
-2.58203 0.00071785
-2.58008 0.000725124
-2.57812 0.000732466
-2.57617 0.000739877
-2.57422 0.000747357
-2.57227 0.000754907
-2.57031 0.000762528
-2.56836 0.00077022
-2.56641 0.000777983
-2.56445 0.000785818
-2.5625 0.000793727
-2.56055 0.000801709
-2.55859 0.000809765
-2.55664 0.000817895
-2.55469 0.000826101
-2.55273 0.000834383
-2.55078 0.000842742
-2.54883 0.000851178
-2.54688 0.000859691
-2.54492 0.000868283
-2.54297 0.000876955
-2.54102 0.000885706
-2.53906 0.000894538
-2.53711 0.000903451
-2.53516 0.000912446
-2.5332 0.000921523
-2.53125 0.000930683
-2.5293 0.000939928
-2.52734 0.000949257
-2.52539 0.000958671
-2.52344 0.000968171
-2.52148 0.000977758
-2.51953 0.000987432
-2.51758 0.000997195
-2.51562 0.00100705
-2.51367 0.00101699
-2.51172 0.00102702
-2.50977 0.00103714
-2.50781 0.00104735
-2.50586 0.00105766
-2.50391 0.00106806
-2.50195 0.00107855
-2.5 0.00108914
-2.49805 0.00109983
-2.49609 0.00111061
-2.49414 0.00112148
-2.49219 0.00113246
-2.49023 0.00114353
-2.48828 0.00115471
-2.48633 0.00116598
-2.48438 0.00117736
-2.48242 0.00118883
-2.48047 0.00120041
-2.47852 0.0012121
-2.47656 0.00122388
-2.47461 0.00123578
-2.47266 0.00124777
-2.4707 0.00125988
-2.46875 0.00127209
-2.4668 0.00128442
-2.46484 0.00129685
-2.46289 0.00130939
-2.46094 0.00132204
-2.45898 0.00133481
-2.45703 0.00134768
-2.45508 0.00136068
-2.45312 0.00137378
-2.45117 0.00138701
-2.44922 0.00140034
-2.44727 0.0014138
-2.44531 0.00142738
-2.44336 0.00144107
-2.44141 0.00145488
-2.43945 0.00146882
-2.4375 0.00148288
-2.43555 0.00149706
-2.43359 0.00151136
-2.43164 0.00152579
-2.42969 0.00154035
-2.42773 0.00155503
-2.42578 0.00156984
-2.42383 0.00158478
-2.42188 0.00159985
-2.41992 0.00161505
-2.41797 0.00163039
-2.41602 0.00164585
-2.41406 0.00166145
-2.41211 0.00167719
-2.41016 0.00169306
-2.4082 0.00170907
-2.40625 0.00172521
-2.4043 0.0017415
-2.40234 0.00175793
-2.40039 0.00177449
-2.39844 0.0017912
-2.39648 0.00180806
-2.39453 0.00182506
-2.39258 0.0018422
-2.39062 0.00185949
-2.38867 0.00187693
-2.38672 0.00189452
-2.38477 0.00191226
-2.38281 0.00193014
-2.38086 0.00194819
-2.37891 0.00196638
-2.37695 0.00198473
-2.375 0.00200324
-2.37305 0.0020219
-2.37109 0.00204072
-2.36914 0.00205971
-2.36719 0.00207885
-2.36523 0.00209815
-2.36328 0.00211762
-2.36133 0.00213725
-2.35938 0.00215705
-2.35742 0.00217701
-2.35547 0.00219714
-2.35352 0.00221744
-2.35156 0.00223791
-2.34961 0.00225856
-2.34766 0.00227937
-2.3457 0.00230036
-2.34375 0.00232153
-2.3418 0.00234287
-2.33984 0.00236439
-2.33789 0.00238609
-2.33594 0.00240798
-2.33398 0.00243004
-2.33203 0.00245229
-2.33008 0.00247472
-2.32812 0.00249734
-2.32617 0.00252014
-2.32422 0.00254313
-2.32227 0.00256632
-2.32031 0.0025897
-2.31836 0.00261326
-2.31641 0.00263703
-2.31445 0.00266099
-2.3125 0.00268514
-2.31055 0.0027095
-2.30859 0.00273405
-2.30664 0.00275881
-2.30469 0.00278377
-2.30273 0.00280893
-2.30078 0.0028343
-2.29883 0.00285988
-2.29688 0.00288567
-2.29492 0.00291166
-2.29297 0.00293787
-2.29102 0.00296429
-2.28906 0.00299093
-2.28711 0.00301778
-2.28516 0.00304485
-2.2832 0.00307214
-2.28125 0.00309965
-2.2793 0.00312738
-2.27734 0.00315534
-2.27539 0.00318352
-2.27344 0.00321193
-2.27148 0.00324057
-2.26953 0.00326944
-2.26758 0.00329854
-2.26562 0.00332787
-2.26367 0.00335744
-2.26172 0.00338725
-2.25977 0.0034173
-2.25781 0.00344758
-2.25586 0.00347811
-2.25391 0.00350888
-2.25195 0.0035399
-2.25 0.00357116
-2.24805 0.00360267
-2.24609 0.00363443
-2.24414 0.00366645
-2.24219 0.00369872
-2.24023 0.00373124
-2.23828 0.00376402
-2.23633 0.00379706
-2.23438 0.00383036
-2.23242 0.00386392
-2.23047 0.00389775
-2.22852 0.00393184
-2.22656 0.00396621
-2.22461 0.00400084
-2.22266 0.00403574
-2.2207 0.00407092
-2.21875 0.00410637
-2.2168 0.0041421
-2.21484 0.0041781
-2.21289 0.00421439
-2.21094 0.00425096
-2.20898 0.00428782
-2.20703 0.00432496
-2.20508 0.00436239
-2.20312 0.00440011
-2.20117 0.00443813
-2.19922 0.00447644
-2.19727 0.00451504
-2.19531 0.00455394
-2.19336 0.00459315
-2.19141 0.00463265
-2.18945 0.00467246
-2.1875 0.00471257
-2.18555 0.004753
-2.18359 0.00479373
-2.18164 0.00483477
-2.17969 0.00487613
-2.17773 0.00491781
-2.17578 0.0049598
-2.17383 0.00500212
-2.17188 0.00504476
-2.16992 0.00508772
-2.16797 0.00513101
-2.16602 0.00517462
-2.16406 0.00521857
-2.16211 0.00526285
-2.16016 0.00530747
-2.1582 0.00535242
-2.15625 0.00539772
-2.1543 0.00544335
-2.15234 0.00548933
-2.15039 0.00553566
-2.14844 0.00558233
-2.14648 0.00562936
-2.14453 0.00567673
-2.14258 0.00572447
-2.14062 0.00577256
-2.13867 0.00582101
-2.13672 0.00586982
-2.13477 0.00591899
-2.13281 0.00596853
-2.13086 0.00601844
-2.12891 0.00606872
-2.12695 0.00611938
-2.125 0.00617041
-2.12305 0.00622182
-2.12109 0.00627361
-2.11914 0.00632578
-2.11719 0.00637834
-2.11523 0.00643128
-2.11328 0.00648462
-2.11133 0.00653834
-2.10938 0.00659247
-2.10742 0.00664699
-2.10547 0.0067019
-2.10352 0.00675723
-2.10156 0.00681295
-2.09961 0.00686908
-2.09766 0.00692563
-2.0957 0.00698258
-2.09375 0.00703995
-2.0918 0.00709774
-2.08984 0.00715594
-2.08789 0.00721457
-2.08594 0.00727363
-2.08398 0.00733311
-2.08203 0.00739302
-2.08008 0.00745336
-2.07812 0.00751414
-2.07617 0.00757536
-2.07422 0.00763702
